id,household,age,gender
62370250,26565636,11,1
62370346,26565678,13,1
62369763,26565464,62,0
62369835,26565418,36,0
62369915,26565464,39,0
62370011,26565423,39,0
62370199,26565464,32,0
62370231,26565423,33,0
62370351,26565598,13,1
62370407,26565549,9,1
62369684,26565382,60,0
62369796,26565458,61,0
62370136,26565382,32,0
62370168,26565458,34,0
62370180,26565487,33,0
62370252,26565560,10,1
62370284,26565569,9,1
62370348,26565510,9,1
62370460,26565598,31,0
62369757,26565423,63,0
62369813,26565418,63,0
62369949,26565382,36,0
62370193,26565393,31,0
62370353,26565675,9,1
62370453,26565510,27,0
62370580,26565678,27,0
62370676,26566005,59,1
62370808,26565892,58,0
62370901,26565971,58,0
62370473,26565560,27,0
62370503,26565636,29,0
62370569,26565549,27,0
62370788,26566006,55,0
62370815,26566005,56,0
62370857,26566034,56,0
62371007,26566223,14,1
62371028,26566195,14,1
62370474,26565569,27,0
62370522,26565675,31,0
62370618,26565892,61,1
62370666,26566034,59,1
62370750,26565971,59,1
62370759,26566006,60,1
62370966,26566082,14,1
62370984,26566233,12,1
62371154,26566195,38,1
62371264,26566223,38,1
62371332,26566236,37,1
62371368,26566360,56,0
62371079,26566236,14,1
62371155,26566233,35,1
62371193,26566082,39,1
62371410,26566333,56,0
62371538,26566471,2,1
62371564,26566498,6,1
62371708,26566471,26,0
62371513,26566256,59,0
62371533,26566480,6,1
62371563,26566509,5,1
62371583,26566551,3,1
62371685,26566455,3,1
62371859,26566480,25,0
62372105,26566840,16,1
62372177,26566871,16,1
62372216,26566922,16,1
62372285,26566827,47,1
62371854,26566551,28,0
62371905,26566709,64,0
62372160,26566911,17,1
62372241,26566806,18,1
62371804,26566455,27,0
62371849,26566509,28,0
62371861,26566498,28,0
62372110,26566866,16,1
62372137,26566864,16,1
62372236,26566827,17,1
62372296,26566840,47,1
62372468,26566840,43,0
62372672,26567052,79,1
62372750,26567103,75,1
62372834,26567027,74,0
62372921,26567031,77,0
62372478,26566827,42,0
62372481,26566871,42,0
62372565,26566911,44,0
62372637,26566806,44,0
62372649,26566864,41,0
62372661,26566866,44,0
62372670,26567089,79,1
62372802,26567027,75,1
62372320,26566806,44,1
62372335,26566866,45,1
62372365,26566911,44,1
62372386,26566922,44,1
62372431,26566871,47,1
62372461,26566864,47,1
62372545,26566922,43,0
62372680,26567031,77,1
62372824,26567089,77,0
62372827,26567052,74,0
62372899,26567103,78,0
62372994,26567202,22,1
62373019,26567181,25,1
62373032,26567236,22,1
62373064,26567228,24,1
62373072,26567272,24,1
62373081,26567148,22,1
62373084,26567152,23,1
62373124,26567236,64,1
62373317,26567202,60,0
62373332,26567152,60,0
62373402,26567356,24,1
62373592,26567356,54,1
62373148,26567181,65,1
62373223,26567148,65,1
62373238,26567181,61,0
62373378,26567148,58,0
62373543,26567349,52,1
62373733,26567349,19,0
62373878,26567333,29,0
62373918,26567356,26,0
62374163,26567452,29,0
62373149,26567152,64,1
62373209,26567228,65,1
62373224,26567272,66,1
62373374,26567272,61,0
62373829,26567356,51,0
62373914,26567349,25,0
62373924,26567357,28,0
62374169,26567428,26,0
62374194,26567502,30,0
62373330,26567228,59,0
62373425,26567333,22,1
62373495,26567357,22,1
62373530,26567333,54,1
62373815,26567349,51,0
62373820,26567357,54,0
62374050,26567502,24,1
62374150,26567461,28,0
62373151,26567202,64,1
62373301,26567236,61,0
62373401,26567349,26,1
62373621,26567357,55,1
62373641,26567333,20,0
62373691,26567356,18,0
62373731,26567357,20,0
62373756,26567333,54,0
62374011,26567428,24,1
62374016,26567452,24,1
62374071,26567466,25,1
62374106,26567461,22,1
62374196,26567466,29,0
62374564,26567767,64,1
62374407,26567744,67,1
62374435,26567771,67,1
62374507,26567821,66,1
62374537,26567774,65,1
62374587,26567873,63,1
62374617,26567771,66,0
62374673,26567744,69,0
62374688,26567767,67,0
62374698,26567873,67,0
62374791,26567821,68,0
62374797,26567774,66,0
62374811,26567990,8,1
62374817,26567986,10,1
62374864,26567980,9,1
62374910,26567951,9,1
62374934,26568016,10,1
62374957,26568003,12,1
62374965,26567941,12,1
62374996,26567990,44,1
62375111,26567951,42,1
62375225,26567990,14,0
62375234,26568003,13,0
62375285,26568016,14,0
62375387,26567990,43,0
62375441,26568003,39,0
62375016,26567980,45,1
62375028,26567986,44,1
62375088,26568016,44,1
62375106,26568003,45,1
62375262,26567941,17,0
62375358,26567980,43,0
62375391,26567986,43,0
62375433,26567951,42,0
62375110,26567941,42,1
62375209,26567951,16,0
62375248,26567980,16,0
62375263,26567986,17,0
62375338,26567941,42,0
62375386,26568016,43,0
62375545,26568175,56,1
62375551,26568056,52,1
62375643,26568626,92,1
62375667,26568642,88,1
62375727,26568613,91,1
62375793,26568549,87,0
62375823,26568642,85,0
62375943,26568768,57,1
62375624,26568549,89,1
62375700,26568667,89,1
62375768,26568626,87,0
62375796,26568613,89,0
62375910,26568667,88,0
62375918,26568758,60,1
62375957,26568728,60,1
62376016,26568700,57,1
62376032,26568700,52,0
62376084,26568728,53,0
62376099,26568768,54,0
62376126,26568758,54,0
62376228,16594467,21,0
62376286,26569122,67,1
62376288,26569036,71,1
62376289,26569042,68,1
62376317,26569076,68,1
62376321,26569098,68,1
62376365,26569051,69,1
62376376,26569002,70,1
62376384,26569030,68,1
62376412,26569051,73,0
62376413,26569122,73,0
62376476,26569030,71,0
62376796,26569145,11,0
62377008,26569188,11,0
62377076,26569145,3,0
62376457,26569076,72,0
62376509,26569002,70,0
62376565,26569145,37,1
62376761,26569188,37,0
62377005,26569145,7,0
62376438,26569042,70,0
62376494,26569098,73,0
62376526,26569036,71,0
62376594,26569188,35,1
62376718,26569145,36,0
62376858,26569188,9,0
62377186,26569325,56,1
62377198,26569310,53,1
62377071,26569188,4,0
62377210,26569311,53,1
62377250,26569304,55,1
62377252,26569277,53,1
62377253,26569288,53,1
62377270,26569368,55,1
62377289,26569377,54,1
62377299,26569310,47,0
62377326,26569368,49,0
62377330,26569304,50,0
62377344,26569311,49,0
62377346,26569277,48,0
62377357,26569288,48,0
62377404,26569325,49,0
62377407,26569377,49,0
62377434,26569325,68,0
62377447,26569377,70,0
62377453,26569304,67,0
62377454,26569288,70,0
62377460,26569368,69,0
62377476,26569311,68,0
62377495,26569277,70,0
62377521,26569310,70,0
62377537,26569474,28,1
62377549,26569402,27,1
62377550,26569452,26,1
62377558,26569451,27,1
62377587,26569460,28,1
62377596,26569437,28,1
62377605,26569382,25,1
62377608,26569394,26,1
62377636,26569410,25,1
62377653,26569452,30,1
62377661,26569474,28,1
62377693,26569451,27,1
62377698,26569460,30,1
62377734,26569394,30,1
62377752,26569410,26,1
62377755,26569402,27,1
62377760,26569437,28,1
62377766,26569382,26,1
62377768,26569402,58,0
62377775,26569394,62,0
62377778,26569382,62,0
62377785,26569452,61,0
62377791,26569451,58,0
62377797,26569410,58,0
62377816,26569474,58,0
62377845,26569437,60,0
62377857,26569460,58,0
62377908,26569600,86,0
62378040,26569725,75,1
62377975,26569548,86,0
62378141,26569725,74,0
62378286,26569759,81,1
62378316,26569754,82,1
62378350,26569843,80,1
62378394,26569843,74,0
62378468,26569890,40,1
62378502,26569931,41,1
62378572,26569866,42,1
62378622,26569890,6,0
62378373,26569759,74,0
62378411,26569754,74,0
62378507,26569951,40,1
62378571,26569928,41,1
62378585,26569951,5,0
62378597,26569866,5,0
62378627,26569928,6,0
62378666,26569931,4,0
62378740,26569951,0,0
62378774,26569866,0,0
62378790,26569928,0,0
62378820,26569931,41,0
62378828,26569890,40,0
62378830,26569866,40,0
62378699,26569931,3,0
62378713,26569890,1,0
62378811,26569951,38,0
62378883,26569928,39,0
62378956,26569971,14,1
62378992,26570069,17,1
62379088,26570041,51,1
62379132,26570013,53,1
62379228,26570069,18,0
62379312,26570010,46,0
62379400,26570069,48,0
62379508,26570313,25,1
62378977,26570010,15,1
62379033,26570071,15,1
62379161,26570069,50,1
62379229,26570041,19,0
62379265,26570013,17,0
62379277,26570071,18,0
62379297,26569971,49,0
62379309,26570071,48,0
62379130,26569971,51,1
62379158,26570071,50,1
62379230,26570010,16,0
62379346,26570041,48,0
62379007,26570041,17,1
62379011,26570013,15,1
62379119,26570010,53,1
62379207,26569971,18,0
62379311,26570013,47,0
62379617,26570224,25,1
62379717,16596597,29,0
62379817,26570362,21,1
62379841,26570472,19,1
62379877,26570438,21,1
62379921,26570467,18,1
62379925,26570387,17,1
62379989,26570362,20,1
62380033,26570438,18,1
62380041,26570387,19,1
62380057,26570467,19,1
62379963,26570472,20,1
62380116,26570472,45,1
62380224,26570387,43,0
62380274,26570438,46,0
62380288,26570362,44,0
62380306,26570467,43,0
62380344,26570508,2,1
62380127,26570362,45,1
62380153,26570387,45,1
62380181,26570438,44,1
62380183,26570467,45,1
62380295,26570472,46,0
62380345,26570514,1,1
62380365,26570610,3,1
62380371,26570539,3,1
62380387,26570516,0,1
62380408,26570478,1,1
62380411,26570527,3,1
62380419,26570492,3,1
62380437,26570596,3,1
62380445,26570517,0,1
62380472,26570492,35,1
62380477,26570610,33,1
62380497,26570516,37,1
62380511,26570517,35,1
62380526,26570527,37,1
62380541,26570596,36,1
62380552,26570539,37,1
62380565,26570478,34,1
62380575,26570514,37,1
62380580,26570508,37,1
62380599,26570508,36,0
62380679,26570516,35,0
62380689,26570539,38,0
62380691,26570596,37,0
62380693,26570610,36,0
62380717,26570514,35,0
62380753,26570668,69,1
62380819,26570636,69,1
62380859,26570668,66,0
62380632,26570527,37,0
62380644,26570492,35,0
62380658,26570478,38,0
62380694,26570517,36,0
62380738,26570671,70,1
62380844,26570658,71,1
62380860,26570671,65,0
62380900,26570636,68,0
62380950,26570658,69,0
62381004,26570802,79,1
62381078,26571015,40,1
62381154,26570836,40,1
62381210,26570870,40,1
62381220,26570923,38,1
62381242,26571030,37,1
62381280,26570901,38,1
62381300,26570954,6,0
62381352,26571030,10,0
62381071,26570954,40,1
62381117,26570948,40,1
62381185,26571024,37,1
62381205,26570930,37,1
62381239,26571014,38,1
62381245,26571022,39,1
62381261,26570946,37,1
62381299,26570930,6,0
62381331,26570946,6,0
62381335,26571024,8,0
62381385,26571022,6,0
62381387,26570836,8,0
62381402,26571014,9,0
62381406,26570870,7,0
62381446,26570901,9,0
62381504,26571030,36,0
62381560,26570954,37,0
62381642,26570870,38,0
62381656,26571022,36,0
62381668,26570946,36,0
62381716,26571024,35,0
62381732,26571165,68,1
62381409,26571015,10,0
62381445,26570948,7,0
62381455,26570923,10,0
62381523,26570901,34,0
62381543,26571014,38,0
62381545,26570923,38,0
62381563,26570930,38,0
62381579,26571015,34,0
62381697,26570836,38,0
62381715,26570948,36,0
62381772,26571140,71,1
62381848,26571165,71,0
62381854,26571169,72,0
62381878,26571059,74,0
62381922,26571140,72,0
62381964,26571199,88,1
62382052,26571272,87,1
62381749,26571059,72,1
62381775,26571169,72,1
62382064,26571189,88,1
62382188,26571240,84,0
62382228,26571268,82,0
62382067,26571240,84,1
62382077,26571268,86,1
62382111,26571272,83,0
62382127,26571189,82,0
62382153,26571199,82,0
62382265,26571400,86,0
62382436,26571524,16,1
62382478,26571532,12,1
62382482,26571567,15,1
62382504,26571564,12,1
62382516,26571475,15,1
62382544,26571564,51,1
62382548,26571524,53,1
62382564,26571590,54,1
62382642,26571567,51,1
62382734,26571475,16,0
62382760,26571567,15,0
62382766,26571548,17,0
62382784,26571567,43,0
62382447,26571548,15,1
62382477,26571590,16,1
62382541,26571475,55,1
62382593,26571548,51,1
62382637,26571532,53,1
62382669,26571524,14,0
62382689,26571532,14,0
62382701,26571590,15,0
62382739,26571564,16,0
62382803,26571564,41,0
62382834,26571524,43,0
62382836,26571475,42,0
62382850,26571532,43,0
62382890,26571548,41,0
62382936,26571733,76,1
62382994,26571620,73,1
62383058,26571733,71,0
62383112,26571668,74,0
62383158,26571620,74,0
62383182,26571831,80,1
62382809,26571590,40,0
62382931,26571668,72,1
62382955,26571660,73,1
62383099,26571660,73,0
62383208,26571768,81,1
62383225,26571849,81,1
62383248,26571791,79,1
62383250,26571784,81,1
62383258,26571790,79,1
62383269,26571861,81,1
62383280,26571794,80,1
62383298,26571803,78,1
62383301,26571771,78,1
62383310,26571804,81,1
62383315,26571830,77,1
62383326,26571849,75,0
62383363,26571831,76,0
62383378,26571861,73,0
62383384,26571804,74,0
62383389,26571784,74,0
62383393,26571794,73,0
62383405,26571791,73,0
62383420,26571790,76,0
62383442,26571830,77,0
62383445,26571803,75,0
62383446,26571771,74,0
62383456,26571768,76,0
62383477,26571987,19,1
62383490,26571943,21,1
62383492,26572024,20,1
62383509,26571916,20,1
62383511,26571934,18,1
62383561,26571944,20,1
62383593,26571933,18,1
62383743,26571987,46,1
62383747,26571933,47,1
62383809,26571943,2,0
62383851,26571987,5,0
62383891,26571933,1,0
62383937,26571944,17,0
62383963,26571933,17,0
62383965,26571987,17,0
62383628,26572024,49,1
62383630,26571943,45,1
62383654,26571944,45,1
62383672,26571916,45,1
62383708,26571934,49,1
62383786,26572024,2,0
62383800,26571934,4,0
62383828,26571916,1,0
62383890,26571944,2,0
62383942,26571916,13,0
62384278,26572092,6,1
62384332,26572173,5,1
62384350,26572092,1,1
62384533,26572173,34,1
62384000,26571934,17,0
62384021,26571943,14,0
62384057,26571916,44,0
62384123,26571933,45,0
62384132,26571944,43,0
62384183,26571943,45,0
62384207,26572049,4,1
62384342,26572072,2,1
62384384,26572072,1,1
62384429,26572049,4,1
62384028,26572024,16,0
62384127,26571934,45,0
62384139,26572024,43,0
62384148,26571987,43,0
62384226,26572095,3,1
62384391,26572095,3,1
62384445,26572173,3,1
62384511,26572072,32,1
62384550,26572049,30,1
62384632,26572092,34,1
62384644,26572095,32,1
62384778,26572049,33,0
62384709,26572173,34,0
62384743,26572095,33,0
62384781,26572072,34,0
62384805,26572092,35,0
62385133,26572563,47,1
62385310,26572563,51,0
62385568,26572679,35,0
62385628,26572747,48,1
62385428,26572627,33,1
62385641,26572772,46,1
62385405,26572679,32,1
62385525,26572627,36,0
62385696,26572795,48,1
62386003,26572982,68,1
62386135,26573063,62,0
62385752,26572772,45,0
62385830,26572914,56,0
62385998,26573063,66,1
62386031,26573082,66,1
62386058,26572998,66,1
62385801,26572747,48,0
62385810,26572795,48,0
62386158,26572998,66,0
62386303,26573376,34,1
62386561,16597185,2,0
62386232,26573082,63,0
62386331,26573293,34,1
62386343,26573363,34,1
62386391,26573363,49,0
62386475,26573376,47,0
62386176,26572982,64,0
62386374,26573293,47,0
62386569,16597232,0,0
62386679,16597232,28,0
62386697,16597185,26,0
62386771,26573453,24,1
62386847,26573423,26,1
62386937,26573551,23,1
62386981,26573423,46,1
62387001,26573578,47,1
62386748,26573566,27,1
62386784,26573468,26,1
62386792,26573419,26,1
62386824,26573578,25,1
62386904,26573397,23,1
62386956,26573566,49,1
62386958,26573397,50,1
62387027,26573468,50,1
62387202,26573423,43,0
62387257,26573578,45,0
62387282,26573551,44,0
62387287,26573468,45,0
62387657,26574119,32,1
62387662,26573982,29,1
62387682,26574062,28,1
62387722,26574071,30,1
62388017,26574327,66,1
62388062,26574412,59,0
62388097,26574360,61,0
62388132,26574327,62,0
62387158,26573551,48,1
62387213,26573397,44,0
62387293,26573453,46,0
62387738,26574089,28,1
62387219,26573566,44,0
62387389,26573607,49,1
62388154,26574388,63,0
62387035,26573419,46,1
62387060,26573453,50,1
62387295,26573419,45,0
62387710,26574098,32,1
62387940,26574412,63,1
62387970,26574388,66,1
62388050,26574360,66,1
62387551,26573795,55,1
62387641,26573993,32,1
62387876,26574143,43,0
62388282,26574465,58,1
62388377,26574482,52,0
62388487,26574465,52,0
62388507,26574089,27,0
62388742,26574694,24,1
62388633,26574098,27,0
62388364,26574543,55,0
62388494,26574062,31,0
62388544,26574119,29,0
62388674,26574663,26,1
62388235,26574543,58,1
62388290,26574566,56,1
62388460,26574566,52,0
62388625,26574071,28,0
62388640,26573982,31,0
62388840,26574755,36,0
62388206,26574482,57,1
62388546,26573993,29,0
62389027,26575023,53,1
62389067,26575064,53,1
62389077,26575029,52,1
62389133,26575056,55,1
62389183,26575093,23,0
62389229,26575023,27,0
62389028,26575055,53,1
62389052,26575093,52,1
62389054,26575040,55,1
62389062,26575030,52,1
62389084,26574992,51,1
62389120,26575082,54,1
62389158,26575013,51,1
62389162,26575107,52,1
62389214,26575040,23,0
62389224,26575013,25,0
62389257,26575029,23,0
62389267,26575055,26,0
62389309,26574992,26,0
62389325,26575093,52,0
62389415,26575030,48,0
62389437,26575013,50,0
62389445,26574992,48,0
62389457,26575107,52,0
62389481,26575136,74,1
62389266,26575030,27,0
62389270,26575064,27,0
62389272,26575082,23,0
62389310,26575107,25,0
62389322,26575056,27,0
62389354,26575064,52,0
62389418,26575056,48,0
62389420,26575023,48,0
62389442,26575029,51,0
62389458,26575055,52,0
62389460,26575040,48,0
62389468,26575082,51,0
62389532,26575116,77,1
62389556,26575202,76,1
62389584,26575110,76,1
62389588,26575157,76,1
62390009,26575529,76,1
62390109,26575535,58,1
62389700,26575136,66,0
62389825,26575396,46,1
62389975,26575466,73,1
62390060,26575557,59,1
62390105,26575545,60,1
62390150,26575618,61,1
62390155,26575636,57,1
62390235,26575545,58,0
62390300,26575636,59,0
62390305,26575579,56,0
62390330,26573902,15,1
62389686,26575116,66,0
62389781,26575255,46,1
62390231,26575535,60,0
62390371,26573891,13,1
62390416,26573954,14,1
62389772,26575269,42,1
62390112,26575579,57,1
62390267,26575557,56,0
62390377,26573888,15,1
62390417,26573934,15,1
62389618,26575202,68,0
62389713,26575157,67,0
62389753,26575110,66,0
62390308,26575618,56,0
62390472,26573876,15,1
62390538,26573876,59,1
62390556,26573954,57,1
62390596,26573934,60,1
62390668,26573934,57,0
62390712,26573902,57,0
62390505,26573891,60,1
62390521,26573888,59,1
62390545,26573902,58,1
62390637,26573891,55,0
62390651,26573888,56,0
62390691,26573954,54,0
62390719,26573876,55,0
62390791,26575688,73,1
62390823,26575712,75,1
62390833,26575721,77,1
62390843,26575751,74,1
62390846,26575711,75,1
62390878,26575719,77,1
62390889,26575760,73,1
62390949,26575712,70,0
62390982,26575719,68,0
62390985,26575721,68,0
62391004,26575751,70,0
62391018,26575688,71,0
62391034,26575760,72,0
62391043,26575711,72,0
62391076,26575849,9,1
62391106,26575911,9,1
62391116,26575876,10,1
62391176,26575876,3,1
62391182,26575849,3,1
62391198,26575911,6,1
62391318,26575849,44,1
62391346,26575876,45,1
62391396,26575825,45,1
62391422,26575876,41,0
62391430,26575911,41,0
62391494,26575849,43,0
62391514,26575825,43,0
62391145,26575825,11,1
62391283,26575825,4,1
62391345,26575911,46,1
62391710,26575956,44,0
62391756,26575996,45,0
62391766,26575968,45,0
62391792,26576157,71,1
62391828,26576075,69,1
62391549,26575968,66,1
62391569,26575996,67,1
62391581,26575956,66,1
62391635,26576029,68,1
62391757,26576029,42,0
62391781,26576119,73,1
62391863,26576133,72,1
62391918,26576127,71,1
62391932,26576075,72,0
62391964,26576119,71,0
62392026,26576127,73,0
62392058,26576133,71,0
62392100,26576301,14,1
62392148,26576329,16,1
62392154,26576250,16,1
62392156,26576313,13,1
62392202,26576334,18,0
62392254,26576313,17,0
62391991,26576157,70,0
62392199,26576334,14,1
62392201,26576301,16,0
62392317,26576250,17,0
62392320,26576329,18,0
62392329,26576313,50,0
62392352,26576250,51,0
62392373,26576301,53,0
62392423,26576334,51,0
62392435,26576329,53,0
62392585,26576494,48,1
62392628,26576521,46,1
62392639,26576491,47,1
62392648,26576537,47,1
62392665,26576508,48,1
62392677,26576511,46,1
62392739,26576494,20,0
62392747,26576511,18,0
62392778,26576537,18,0
62392796,26576508,18,0
62392803,26576491,21,0
62392810,26576521,21,0
62392837,26576508,47,0
62392873,26576537,43,0
62392875,26576521,47,0
62392898,26576494,44,0
62392927,26576511,46,0
62392934,26576491,45,0
62393121,26576745,27,1
62393236,26576927,25,0
62393307,26577041,22,0
62393347,26577127,25,0
62393481,26577363,87,1
62393495,26577294,88,1
62393501,26577252,87,1
62393589,26577325,88,1
62393601,26577339,87,1
62393633,26577363,80,0
62393697,26577294,84,0
62393732,26577252,84,0
62393762,26577339,82,0
62393765,26577325,83,0
62393932,26577407,36,0
62394320,26577921,90,0
62394748,26578052,68,1
62394868,26578065,64,0
62394229,26577854,90,0
62394237,26577812,89,0
62394633,26578065,71,1
62394673,26578007,69,1
62394781,26578058,61,0
62394821,26577977,63,0
62394825,26578072,61,0
62394338,26577857,86,0
62394674,26578074,68,1
62394710,26578042,70,1
62394774,26577984,63,0
62394830,26578007,62,0
62394671,26577977,68,1
62394715,26578058,72,1
62394735,26577984,68,1
62394739,26578072,68,1
62394771,26578042,64,0
62394807,26578074,60,0
62394867,26578052,63,0
62395085,16605305,15,1
62395241,16606569,1,0
62395392,26578149,36,1
62395413,26578121,39,1
62395503,26578211,8,0
62394904,16603900,22,0
62395360,26578142,36,1
62395381,26578211,37,1
62395417,26578170,40,1
62395525,26578170,7,0
62395537,26578121,7,0
62395552,26578142,5,0
62395564,26578149,5,0
62395588,26578121,1,0
62395599,26578211,5,0
62395618,26578142,5,0
62395680,26578149,3,0
62395684,26578170,5,0
62395703,26578211,37,0
62395710,26578121,40,0
62395760,26578170,38,0
62395780,26578149,39,0
62395810,26578142,37,0
62395926,26578497,78,0
62396034,26578595,76,1
62396094,26578678,75,1
62396166,26578599,75,1
62396208,26578677,77,0
62396295,26578630,77,0
62396343,26578832,4,1
62396020,26578690,72,1
62396026,26578677,72,1
62396089,26578720,73,1
62396146,26578633,73,1
62396194,26578678,81,0
62396197,26578599,81,0
62396206,26578595,77,0
62396302,26578619,77,0
62396431,26578787,1,1
62396066,26578619,72,1
62396096,26578630,73,1
62396231,26578720,77,0
62396294,26578690,77,0
62396321,26578633,79,0
62396384,26578774,1,1
62396429,26578788,3,1
62396484,26578842,4,1
62396559,26578787,57,1
62396649,26578799,59,1
62396652,26578749,59,1
62396685,26578752,39,0
62396706,26578787,37,0
62396742,26578842,40,0
62396823,26578774,40,0
62396883,26578942,19,1
62396479,26578752,2,1
62396530,26578788,57,1
62396545,26578752,60,1
62396698,26578788,37,0
62396761,26578832,40,0
62396785,26578799,40,0
62396848,26578749,39,0
62396866,26579006,20,1
62396905,26579063,19,1
62396971,26579067,18,1
62396974,26578972,16,1
62396477,26578799,4,1
62396480,26578749,5,1
62396549,26578774,59,1
62396591,26578842,56,1
62396633,26578832,58,1
62396984,26579068,17,1
62397034,26579006,24,1
62397041,26578942,26,1
62397088,26578972,25,1
62397097,26579063,23,1
62397106,26579068,26,1
62397149,26579067,23,1
62397222,26579068,47,1
62397226,26578942,50,1
62397304,26579006,50,1
62397370,26579006,48,0
62397211,26579063,50,1
62397225,26579067,49,1
62397281,26578972,47,1
62397357,26579067,51,0
62397391,26579068,49,0
62397411,26579063,49,0
62397421,26578942,47,0
62397457,26578972,48,0
62397566,26579067,72,0
62397646,26579063,73,0
62397754,26579111,73,1
62397854,26579111,68,0
62397995,26579187,66,0
62397544,26579006,72,0
62397548,26578942,73,0
62398392,26579682,66,1
62397577,26579068,76,0
62397621,26578972,75,0
62397833,26579187,73,1
62398498,26579602,58,0
62398566,26579682,58,0
62398461,26579602,65,1
62398861,26579986,46,0
62399049,26580229,41,0
62399171,26580265,47,1
62399192,26580396,43,1
62399215,26580338,43,1
62399287,26580286,45,1
62399669,26580530,72,0
62399697,26580749,56,0
62399877,26580768,39,1
62399913,26580790,39,1
62399929,26580778,41,1
62399386,26580271,57,0
62399482,26580286,56,0
62400114,26580849,31,0
62399303,26580271,44,1
62399343,26580338,59,0
62399395,26580396,60,0
62399887,26580803,41,1
62399963,26580849,39,1
62400011,26580778,35,0
62400059,26580768,31,0
62400079,26580803,35,0
62399384,26580265,59,0
62400004,26580790,32,0
62400136,26581215,73,1
62400273,26581232,76,1
62400365,26581215,72,0
62400403,26581232,72,0
62400266,26581162,73,1
62400276,26581222,72,1
62400424,26581162,70,0
62400426,26581222,71,0
62400470,26581287,81,0
62400520,26581274,77,0
62400536,26581280,80,0
62400852,26581681,88,0
62400993,26581782,91,0
62401416,26582188,83,0
62401504,26582285,69,1
62401512,26582259,67,1
62401776,26582259,66,0
62401852,26582534,12,1
62401924,26582468,14,1
62401481,26582273,68,1
62401529,26582383,69,1
62401661,26582325,65,0
62401566,26582334,71,1
62401570,26582301,67,1
62401614,26582273,64,0
62401646,26582285,65,0
62401666,26582334,67,0
62401694,26582392,65,0
62401706,26582236,67,0
62401734,26582383,66,0
62401738,26582301,66,0
62401471,26582267,70,1
62401507,26582236,71,1
62401515,26582392,70,1
62401547,26582325,67,1
62401563,26582302,70,1
62401675,26582267,67,0
62401743,26582302,64,0
62401795,26582581,15,1
62401911,26582455,12,1
62401935,26582480,11,1
62401954,26582469,12,1
62402022,26582480,27,1
62402116,26582468,25,1
62402124,26582497,26,1
62402200,26582581,52,1
62402218,26582469,51,1
62402260,26582455,52,1
62401949,26582479,15,1
62401961,26582497,15,1
62401983,26582534,28,1
62402011,26582581,29,1
62402073,26582469,25,1
62402091,26582479,27,1
62402103,26582455,26,1
62402273,26582468,51,1
62402484,26582469,50,0
62402956,26583291,80,0
62402289,26582480,54,1
62402297,26582534,54,1
62402393,26582468,51,0
62402409,26582455,49,0
62402425,26582479,50,0
62402457,26582534,47,0
62402541,26582821,81,0
62402861,26583058,41,0
62402402,26582480,48,0
62402430,26582581,49,0
62402490,26582497,51,0
62402666,26582870,83,0
62402678,26582889,81,0
62402758,26583049,44,0
62402822,26582955,40,0
62402291,26582479,52,1
62402315,26582497,52,1
62402787,26583078,43,0
62402915,26583262,81,0
62403032,26583194,79,0
62403130,26583476,65,1
62403180,26583452,65,1
62403182,26583434,67,1
62403224,26583434,63,0
62403294,26583452,62,0
62403384,26583559,74,1
62403139,26583420,66,1
62403175,26583473,68,1
62403271,26583420,65,0
62403343,26583473,61,0
62403361,26583476,63,0
62403387,26583566,73,1
62403454,26583614,74,1
62403490,26583499,73,1
62403610,26583485,64,0
62403658,26583567,63,0
62403990,26583735,56,0
62404050,26583919,73,1
62403535,26583567,71,1
62403555,26583614,66,0
62403655,26583499,63,0
62403659,26583559,62,0
62403955,26583657,52,0
62403432,26583539,71,1
62403608,26583539,65,0
62403728,26583652,58,1
62403796,26583646,58,1
62403840,26583735,55,1
62403932,26583646,53,0
62404012,26583683,52,0
62403409,26583485,70,1
62403521,26583637,71,1
62403597,26583566,64,0
62403669,26583637,63,0
62403729,26583657,55,1
62403797,26583683,55,1
62403889,26583652,52,0
62404081,26583850,77,1
62404101,26583820,74,1
62404107,26583904,77,1
62404144,26583830,76,1
62404160,26583870,73,1
62404169,26583831,75,1
62404183,26583922,76,1
62404191,26583823,77,1
62404194,26583946,74,1
62404204,26583870,71,0
62404220,26583830,71,0
62404227,26583904,71,0
62404246,26583922,68,0
62404272,26583919,70,0
62404282,26583850,70,0
62404287,26583946,70,0
62404317,26583831,70,0
62404323,26583823,69,0
62404359,26583820,70,0
62404367,26584127,44,1
62404679,26584373,67,1
62404731,26584384,68,1
62404805,26584439,66,1
62404899,26584303,49,0
62404917,26584424,52,0
62405001,26584439,53,0
62404722,26584424,64,1
62404736,26584354,65,1
62404746,26584303,65,1
62404798,26584366,67,1
62404864,26584373,51,0
62404880,26584384,52,0
62404916,26584366,53,0
62404962,26584354,52,0
62405039,26584534,62,0
62405131,26584576,63,0
62405206,26584675,70,0
62405381,26584956,29,1
62405411,26584964,26,1
62405423,26584848,29,1
62405473,26584974,28,1
62405497,26584846,29,1
62405537,26584815,56,0
62405553,26584964,52,0
62405563,26584926,52,0
62405577,26584828,54,0
62405581,26584979,55,0
62405370,26584815,29,1
62405418,26584828,29,1
62405424,26584926,29,1
62405434,26584950,25,1
62405454,26584842,28,1
62405460,26584829,25,1
